30,249.5,54.75,18.5,37,0.00056142
30,95.25,180.5,19.25,38.75,0.0012591
30,272.75,170.75,19.25,38.75,0.0086308
30,457.5,138.25,23.5,47.25,0.019137
30,230.25,154,28.25,56.75,0.025659
30,46.25,-6.25,27.25,54.5,0.00010708
30,140.5,130.5,45.25,90.5,0.031207
60,256,216,16,32,0.0078916
60,284,166.25,16,32,0.01918
60,208.75,169.75,16.75,33.5,0.0046113
60,163.25,119.5,19.25,38.75,0.0033946
60,219.25,156.5,18.75,37.5,0.025405
60,275,170.5,18.5,37,0.0082381
60,453.25,170.5,18.5,37,0.0032009
60,141.5,131,44.5,89.25,0.017409
60,103.5,91.5,51.5,103,0.00039812
90,192,154,16,32,0.0047591
90,220.25,159.5,17.5,35.25,0.061404
90,227.5,154,33.25,66.5,0.024991
90,269.5,-7.5,22.5,45,0.0051423
90,255,52.25,23.5,47.25,0.0060903
90,456.5,137.25,26,52,0.00040455
90,74.5,121.5,33.25,66.5,0.00053684
90,141.5,131.25,44.5,89,0.016886
90,0.25,85,51.5,103,0.0020836
120,72,-6,16,32,0.0089059
120,192,154,16,32,0.00084749
120,90.5,202.5,21.25,42.75,0.006338
120,270,-4,20.25,40.75,0.0096238
120,432.25,132,23.5,47.25,0.0074565
120,228,154.75,32.5,65.25,0.01226
120,141.5,131.25,44.5,89,0.019193
120,525.5,21.25,97.25,194.5,0.0016595
120,72.75,-15.25,150.75,301.75,0.0011338
150,78,24.75,18.5,37,0.0042972
150,219.25,159,18.5,37,0.0050318
150,441.5,154.25,18.5,37,0.0063953
150,228.25,154.75,33.25,66.5,0.00031986
150,141,130.75,44.75,89.75,0.029994
150,103.25,-10.5,54,108.25,0.0010468
180,168.25,150,22.5,45,0.0025198
180,144.25,133.75,37,74.25,0.0080321
210,490.25,117.5,17,34,0.0041647
210,163.5,198.5,18.5,37.25,0.04407
210,170.25,153,17.5,35.25,0.0030824
210,547.25,84.5,17.5,35.25,0.0046486
210,458,141.5,22.5,45,0.0068442
210,45.25,-3.5,24.75,49.5,0.0062136
210,72.5,84.75,26.25,52.75,0.038034
210,190.5,219.25,25.25,50.75,0.025589
210,227.75,154.75,31.75,63.5,0.049321
210,144,134.25,38.5,77,0.00036325
210,452.25,79.5,88.25,176.5,0.00048725
240,-3.25,50,16.75,33.5,0.0034064
240,213,197,16.75,33.5,0.028471
240,234,161.5,18.25,36.5,0.0029376
240,168.5,152,18.5,37,0.00075258
240,440.5,97.75,19.25,38.75,0.0015584
240,272,60.25,21.75,43.75,0.0042017
240,457,138.75,24.75,49.75,0.01793
240,111,99.75,37,74.25,0.0030087
240,381.5,145.75,36.5,73.25,0.0053189
240,141.5,131.25,44.5,89,0.014141
270,220,160,16,32,0.0041154
270,590,78,16,32,0.0048836
270,234,161.75,17.5,35.25,0.010024
270,168.5,152,18.5,37,0.0047137
270,490.25,115,18.5,37,0.002688
270,272.25,60,22.5,45,0.0065585
270,255,52.25,23.5,47.25,0.0092785
270,121,199.25,26,52,0.0029171
270,171.25,146,34.75,69.75,0.0075608
270,141.5,131.25,44.5,89,0.0077041
270,80,-20,158.25,316.75,0.00031132
300,192,154,16,32,0.0019596
300,272.75,1.25,18.75,37.5,0.023289
300,227.75,155,30,60.25,0.0025775
300,193,-6.75,34.75,69.75,0.00041343
300,106.5,100,36.5,73.25,0.0013956
300,141.25,131,44.5,89,0.030491
300,440.25,69.75,97.25,194.5,0.00011158
300,86,-13.25,143.75,287.5,0.0004749
330,15.75,213.5,16.75,33.75,0.056558
330,156,14,16,32,0.0032505
330,458,141.5,22.5,45,0.00039346
330,-8.5,178.25,43.25,86.5,0.21534
330,141.5,131.25,44.5,89,0.019445
330,452.25,79.5,88.25,176.5,0.00029164
330,74,-15,100.5,201.25,0.0048799
330,-16,73.75,102,204,0.0031506
360,234,161.75,17.75,35.75,0.0073478
360,219.25,159,18.5,37,0.00053249
360,227,153,33.75,67.75,0.0045827
360,39.5,169.5,49.75,99.75,0.10293
360,141.5,131.25,44.5,89,0.016286
360,-0.75,25.5,133,266,0.0043359
390,220.75,159.5,17.5,35.25,0.004788
390,43.25,-3,18.5,37,0.0013691
390,33.5,72.75,23.5,47.25,0.0012491
390,255,52.25,23.5,47.25,0.0033399
390,228.25,154.75,33.25,66.75,0.010648
390,98.75,171.25,49.75,99.5,0.015817
390,141.5,131.25,44.5,89,0.0085336
420,306,184,16,32,0.0093673
420,219.75,159.25,18.25,36.5,0.011585
420,233.5,160.75,19,38,0.0058025
420,158.75,169.5,48.5,97,0.0238
420,140.25,130.25,45.5,91.25,0.029937
420,-12,72.75,102,204.25,0.00065237
450,124,156,16,32,0.011575
450,220.25,162,16,32,0.0078447
450,458,141.5,22.5,45,0.01204
450,272.75,52.25,23.5,47.25,0.0048168
450,20,168.75,46.75,93.75,0.023357
450,227.5,156,33.5,67,0.0025715
450,221,173.25,41.25,82.75,0.0066412
450,141.5,131.25,44.5,89,0.0094546
450,525.5,21.25,97.25,194.5,1.9963e-05
450,73.25,-15.5,151.25,302.75,0.0010873
450,159.25,-20,158.25,316.75,0.00069953
480,220.25,162,16,32,0.0051962
480,370,170,16,32,0.015506
480,489.75,117.75,17.5,35.25,0.017613
480,75.5,167.5,43.75,87.5,0.039863
480,16.25,-4.75,22.5,45,0.0051873
480,458,141.5,22.5,45,0.0068957
480,84,197.75,28,56,0.036631
480,228.75,155.5,29.5,59.25,0.04599
480,288,174,30,60.25,0.003221
480,141.5,131.25,44.5,89,0.0062592
480,72.75,-15.25,150.75,301.75,0.0012465
510,138,166,16,32,0.002619
510,219.25,161.25,16.75,33.5,0.0041795
510,432.75,167,22.5,45,0.00093956
510,255,52.25,23.5,47.25,0.0080659
510,227,154.75,31.5,63.25,0.00055851
510,141,132,42.75,85.75,0.040949
540,284,168,16,32,0.012659
540,220,159.25,18,36.25,0.038512
540,233.75,161,19.25,38.75,0.0026169
540,141.5,131.25,44.5,89,0.012466
540,185,163.75,46.75,93.5,0.0014289
570,362.25,172,16,32,0.011291
570,-4,3,17.5,35.25,0.0074518
570,226.5,150.75,35.25,70.75,0.029223
570,458,138.75,22.5,45,0.012852
570,252.25,202.75,23.5,47.25,0.0070905
570,141.5,131.25,44.5,89,0.010672
570,240,160,49,98.25,0.0046394
570,427.75,28.75,124,248.25,0.00056415
600,180,54,16,32,0.0080017
600,219.25,159.25,18.25,36.75,0.0039137
600,168,151.25,19.25,38.75,0.0040375
600,506.5,175.25,36.25,72.75,0.096896
600,230.75,154.5,27.5,55.25,0.017566
600,594.75,194,34.75,69.75,0.005855
600,141.5,131.25,44.5,89,0.013979
600,296.25,160.75,48.25,96.75,0.017824
600,-4.75,8,141.75,283.75,0.0018506
630,308,178,16,32,0.0040775
630,368.75,168.75,17.75,35.5,0.11785
630,460,180,16,32,0.011594
630,219,159.5,18,36,0.030355
630,284.75,58.25,17.5,35.25,3.4358e-05
630,547.25,83.25,19.25,38.75,0.0048067
630,364.5,197.75,20.25,40.75,0.015381
630,497.25,103.25,20.25,40.75,0.0057452
630,563.5,174.75,20.25,40.75,0.0036236
630,578.75,177.25,32.25,64.5,0.017672
630,141.5,131.25,44.5,89,0.017107
630,349.25,157,51,102,0.016598
660,219.5,159.25,18.25,36.75,0.024992
660,308,178,16.25,32.5,0.010785
660,255,52.25,23.5,47.25,0.011058
660,590,175.5,33.25,66.5,0.0032361
660,141.25,131,44.5,89.25,0.02174
660,72.75,-15.25,150.75,301.75,3.0258e-06
690,370,168,16,32,0.033692
690,475.75,169.75,16.5,33,0.041533
690,219.75,157,18.25,36.75,0.014048
690,271.75,-3.75,21.25,42.75,0.0014732
690,141,193.5,25.5,51,0.0054559
690,255.5,52.25,23.5,47,0.010275
690,72.25,85.25,26,52,0.010976
690,101.5,199.25,26.5,53,0.019038
690,-6.5,22.75,30.75,61.75,0.012647
690,225.75,150.25,36.5,73.25,0.0019487
690,140.75,131,44,88.25,0.049497
690,103.5,91.5,51.5,103,0.00024378
720,255,52.25,23.5,47.25,0.0030962
720,227.75,154,33.75,67.75,0.008228
720,-7,16.5,136.75,273.75,0.00022596
750,2,-6,16,32,0.0061616
750,284.25,57,18.5,37,0.0029346
750,513,-3.75,21.25,42.75,0.0026017
750,552.75,168,48,96,0.038803
750,424.75,110,47.25,94.5,0.0053169
750,452.25,79.5,88.25,176.5,0.0008619
750,496.25,-20,158.25,316.75,4.8437e-05
780,220.25,162,16,32,0.0033183
780,202.5,-2.5,16.75,33.75,0.041068
780,458.5,141.25,21.25,42.5,0.0056827
780,457,128.25,21.25,42.75,0.0042025
780,272.25,-4.75,22.5,45,0.020708
780,228.25,154.75,33.25,66.5,0.010584
780,278,179.25,33.5,67,0.0030745
780,585.25,167.75,47.5,95.25,0.39044
780,141.5,131.25,44.5,89,0.018979
780,75.5,-15.25,97.25,194.5,0.00021014
780,397,-20,158.25,316.75,0.00017314
810,370,170,16,32,0.028111
810,596,182,16,32,0.0014161
810,27,32,19.25,38.75,0.00070673
810,258.25,54.25,22.5,45,0.0034183
810,458,141.5,22.5,45,0.001279
810,229.5,156.25,28.75,57.5,0.089031
810,77.25,-9.75,99.25,198.5,0.0043727
840,220.25,161.75,17.75,35.75,0.0093752
840,231.25,158.75,25.5,51.25,0.070456
840,263.75,179.25,24.5,49,0.012698
840,587.25,168.75,48.5,97,0.19722
840,-7,16.5,136.75,273.75,0.00010667
870,612,212,16,32,0.0035207
870,459,141.5,20.25,40.75,0.0079779
870,240.25,214.75,23.5,47.25,0.0010644
870,228.25,154.75,33.25,66.5,0.0041759
870,587.75,168,48.25,96.5,0.13949
900,304.25,181.75,21.5,43,0.015847
900,228,154.75,33,66.25,0.032631
900,588.75,168.5,47,94.25,0.16118
900,141.5,131.25,44.5,89,0.016396
900,452.25,79.5,88.25,176.5,0.0001719
900,72.75,-15.25,150.75,301.75,0.00065547
900,148.25,-15.25,150.75,301.75,0.00093098
930,-4.25,0.75,18.75,37.75,0.011531
930,233.75,161.25,19,38,0.02712
930,284.75,58.25,17.5,35.25,0.0095903
930,586.75,166.75,49.25,98.5,0.18188
930,255,52.25,23.5,47.25,0.015989
930,156,-11,30,60.25,0.001402
930,141.5,131.25,44.5,89.25,0.023312
