30,2.25,176.75,19.25,38.75,0.41172
30,-13.75,128.75,46.75,93.5,0.00089324
60,155.75,117,27.25,54.5,0.0021837
90,465,142.25,16.75,33.5,0.020716
90,23.75,188,24.75,49.75,0.03923
90,135.5,101.5,35.75,71.75,0.033022
120,108,180,16,32,0.0011434
120,456.75,139,31.75,63.75,0.06208
120,522,83.25,30,60.25,0.004402
120,118.25,98.75,42.25,84.5,0.0082183
120,298.75,167.75,42.25,84.75,0.0020584
120,454.75,74.5,48.25,96.75,0.0044993
120,63.25,45.5,97.25,194.5,0.00071766
120,410,42,112.5,225,0.00034904
150,76.5,184,16.75,33.75,0.028727
150,186.5,101,19.5,39,0.02843
150,295.75,191,18,36,0.0029389
150,418.5,170.5,18.5,37,0.0035691
150,522.75,8.5,18.5,37,0.013701
150,30.25,178.25,22.5,45,1.0323e-05
150,73.25,164.5,24.75,49.5,0.011152
150,345,146.75,28.5,57.25,0.0042194
150,366.75,147.5,30.5,61.25,0.01333
150,230.25,123.75,59.5,119.25,0.0013976
180,20.25,179.5,19.5,39,0.12145
180,138,156,16,32,0.0069787
180,624.5,100.25,17,34.25,0.053495
180,48,182.25,18.5,37,0.01461
180,12.5,156,19.25,38.75,0.0088611
180,103,25.75,21.25,42.75,0.00539
180,381.75,79.25,21.25,42.75,0.00031893
180,462.5,189.25,29.5,59,0.013157
180,39.5,144.5,39.5,79,0.02117
180,78.5,142.25,33.25,66.5,0.0024929
180,386,139.75,34.75,69.75,0.0064221
180,444,144.25,56.5,113.25,0.0028425
180,488,118.75,68.5,137,0.0043701
210,9.25,-4.75,17.25,34.5,0.0064756
210,70,-2,16,32,0.0039558
210,287.75,161,16.5,33.25,0.0052404
210,468,124,16,32.25,0.010531
210,18.25,179.5,19.5,39,0.009467
210,492.5,193.75,18.5,37,0.022778
210,374.75,131.25,20.25,40.75,0.00098386
210,453.5,157,26.75,53.5,0.017931
210,564,197,28.5,57.25,0.0028055
210,489,184.25,40.25,80.75,0.0070764
210,-11,143.75,40.25,80.75,0.00017543
210,7.75,136.75,44.5,89,0.0031418
210,393.75,21,51.25,102.5,0.0033157
240,358,70,16,32,0.006234
240,445.25,173.5,21.5,43.25,0.067283
240,548,88,16,32,0.0098503
240,1.75,-7.25,19.25,38.5,0.0063441
240,150,71.25,18.25,36.5,0.0042898
240,558.25,168.5,17.5,35.25,0.0028519
240,598.5,37,19.25,38.75,0.0037677
240,469.75,156.75,29,58.25,0.11678
240,524.5,3,28.5,57.25,0.00038776
240,516.25,167.75,42.25,84.75,0.0008052
240,-14.25,142,45,90.25,0.012978
