30,139.25,155.25,17.5,35.25,0.0015523
30,185,133.25,22.5,45,0.004557
60,-2,188,16,32,0.010441
90,492.25,211.75,16.75,33.5,0.0028861
90,166.75,167.5,24.5,49,0.0022163
90,-8.75,129.75,33.25,66.5,0.0013319
120,206,78,16,32,0.015355
120,617.75,84.5,17.5,35.25,0.0089849
120,143.75,163.5,26,52,0.0034147
120,83.75,189.75,34.75,69.75,0.00074775
120,24.25,-7.75,40.25,80.75,0.0019608
150,404.5,1.5,18.5,37,0.013596
150,-3,151.75,20.25,40.75,0.0025157
150,384.25,84.75,21.25,42.75,0.010213
150,210.75,179.25,23.5,47.25,0.002302
150,16.5,11.75,30,60.25,0.0034031
180,434.75,82.5,18.5,37,0.0097383
180,421,24.25,31.5,63.25,0.001663
210,160,54,16,32,0.001698
210,208.25,44.25,16,32,0.0013669
210,337,133,24.75,49.5,0.0074752
210,125,113.5,27.25,54.5,0.0010952
210,155.75,34.25,59.5,119.25,0.0012724
240,98,102,16,32,0.0075721
240,244.25,120,16,32.25,0.012331
240,55.5,-3.5,17.5,35.25,0.028095
240,-4.75,120.75,23,46,0.0097481
240,520,-4.75,22.5,45,0.00037394
240,185,173.25,24.75,49.5,0.010781
240,424.75,-11.25,47,94.25,0.014656
240,-18.25,115.25,56.75,113.75,0.00040429
240,-11.25,-8.75,88.25,176.5,0.00014845
270,507,-6.5,17.75,35.5,0.033988
270,-5.25,165,20,40,0.036059
270,359.25,171.75,28.5,57.25,0.00028799
270,140.75,46.25,34,68.25,0.0037018
270,6.75,120,42.25,84.75,0.0044491
300,226,180.25,16,32.25,0.041019
300,191.75,166.75,25.5,51,0.01925
330,24.5,114.25,23.5,47.25,0.0082436
360,371,148.75,21.75,43.5,0.025612
360,511,84,33.25,66.5,0.00032113
390,32,-4,16,32,0.0080051
390,127,-3.5,18.75,37.75,0.10303
390,-3.25,180.25,16.75,33.5,0.0067031
390,170.25,154,21.5,43.25,0.0057571
390,387.75,164,22.5,45,0.0040552
390,84.5,-7.5,31.5,63.25,0.0032723
420,406,156,16,32,0.0018001
420,163.25,13.5,19.5,39,0.027233
420,225.25,145.75,20.75,41.5,0.0082031
420,-4.5,-4.5,19.25,38.75,0.0068004
420,-14,-12,52.5,105,0.011204
450,504,190,16,32,0.011977
450,176.5,-6.25,26.75,53.75,0.01889
450,-10.75,114.25,39.25,78.75,0.0068095
450,61.25,134,46.75,93.5,0.011316
450,10.25,-13.75,130.25,260.75,7.1539e-05
480,463.5,199.25,17.5,35.25,0.0016625
480,196.75,156.25,19,38,0.022879
480,226.25,52.5,18.5,37,0.0015901
480,146.25,141.5,19.25,38.75,0.00027845
480,49.5,37.5,40.25,80.75,0.00036731
510,69,-4,17.75,35.75,0.044541
510,494.25,151.75,21.25,42.75,0.0047712
510,162.5,144.5,22.5,45,0.005332
510,45.5,-10.75,43.5,87.25,0.01979
540,17.5,27.25,19.25,38.75,0.0045575
540,593.25,82,28.25,56.75,0.045531
540,92,128.5,30,60.25,0.0016551
540,1.5,141.25,42.25,84.75,0.0026405
570,25,139,20.25,40.75,0.013215
570,128.5,-8,76,152.25,4.5712e-06
570,-22.25,46.25,88.25,176.5,0.0026976
600,513.25,113,16.75,33.5,0.031413
600,45.25,-4.25,23.5,47.25,0.02251
600,105.75,150.5,34.75,69.75,0.00035848
600,-15,4,80,160,0.00091595
630,-4,127.75,21,42,0.039812
630,-3.75,158.5,22.5,45,0.0057087
630,-13.25,117.25,47.25,94.5,0.014883
630,6.75,136.5,51.5,103,0.0014447
660,606.75,60.5,21.25,42.75,0.00055928
660,349.5,179.5,24.75,49.5,0.0031985
660,610.75,67.5,33.25,66.5,0.0027631
660,-20.75,-20,118.25,236.5,0.0017315
690,100,168.25,16,32,0.0059164
690,537.25,170.5,21.25,42.75,0.00036077
690,391.75,151.25,27.25,54.5,0.0068551
690,364.75,168,33.75,67.5,0.05762
690,398.75,13.5,33.25,66.5,3.7048e-05
720,393,159,18.5,37,0.010259
720,285.75,168.25,27.25,54.5,0.0083137
750,381,157,16.75,33.5,0.01215
780,490.25,2.25,18,36,0.037728
780,464.75,-3.75,24,48.25,0.014814
780,500.25,167.5,23.5,47.25,0.005981
780,607.25,-9.5,27.25,54.5,0.0046328
780,282.25,159,33.25,66.5,0.016465
810,96,132.75,18.75,37.75,0.02287
810,377,188.5,18.75,37.75,0.0041958
810,529.5,286.25,18.5,37,0.00018771
810,253.25,182.75,19.25,38.75,0.0035257
810,487,-4,20.5,41,0.0053123
810,344.25,135.5,21.25,42.75,0.0010193
810,524.75,159,35,70,0.0014026
810,369.75,148,48.5,97,0.015592
810,508.75,208,66,132.25,0.0072589
810,466.5,190.75,58.25,116.75,0.0081619
810,493,129.75,95.25,190.75,0.012329
840,414,216,16,32,0.0045247
840,485.5,247,18.5,37,0.0070509
840,518.5,244.75,26,52,0.016997
840,394.75,128.5,71.5,143,0.02439
840,496.25,145.5,88.25,176.5,0.00037557
870,456,164,16,32,0.041758
870,458,230,16,32,0.013108
870,502,172,16,32,0.002053
870,450.25,71,16.75,33.5,0.018391
870,480.75,221,23,46.25,0.013502
870,590.25,264,34.75,69.75,0.007501
870,604.25,159.25,44.25,88.75,0.0081953
870,465.25,158,56.75,113.75,0.0037341
900,472.25,217.5,17,34,0.058634
900,516.25,261,17.5,35.25,0.0022031
900,515.75,231.25,21.75,43.75,0.060402
900,494.25,156.75,21.5,43.25,0.025566
900,-6.75,181.75,24.5,49.25,0.05053
900,25.5,254,28,56,0.066798
900,558.75,228.5,52,104,0.04627
900,47.25,162.75,72.5,145,0.00033511
930,479.5,219.75,17.25,34.5,0.036058
930,518.75,224.5,20.75,41.5,0.056093
930,377.25,179.75,20.25,40.75,0.0001513
930,472,37.5,22.5,45,0.0037977
930,459,117.25,23.5,47.25,0.0077087
930,346,137.75,25.5,51.25,0.0072268
930,466.25,137.25,26,52,0.006181
930,-5,117,27.25,54.5,0.0019652
930,477.5,189.5,28.25,56.5,0.0074493
930,597.5,233.75,56,112.25,0.024924
930,476.5,117.5,97.75,195.75,0.0044503
960,612,159,16.75,33.75,0.0030496
960,566.25,75.25,20.25,40.75,0.0011007
960,517,225.5,23.75,47.75,0.074047
960,332,179.75,23.25,46.75,0.022336
960,469.5,-6,26,52,0.011585
960,570.5,229,34.25,68.75,0.011437
960,599.25,135,31.5,63.25,0.0041221
990,548.5,233.75,39.75,79.5,0.039437
1020,358,218,16,32,0.0029066
1020,464.75,85,18.5,37,0.0052347
1020,170.5,259,20.5,41.25,0.009754
1020,472.75,175.75,21.5,43,0.023325
1020,84.25,230,27,54.25,0.0031725
1020,580.5,238.75,38.5,77,0.32861
1020,603.5,142,34.25,68.75,0.009733
1050,544.5,0.25,17.5,35.25,0.0093352
1080,90,196,16,32.25,0.016195
1080,563.75,226.25,16.75,33.5,0.014007
1080,83,243.5,19.25,38.75,0.0063562
1080,44.25,253.75,22.75,45.5,0.01259
1080,355.5,167.5,23.5,47.25,0.0035404
1110,622,22,16,32,0.0031663
1110,136.75,207.75,18.25,36.75,0.010604
1110,7.5,200.75,22.75,45.5,0.016725
1110,14,255.5,26.25,52.75,0.030085
1110,50.5,198.25,47.25,94.75,0.0083514
1110,117.25,197,48.75,97.75,0.0040005
1110,-17.75,187.75,69,138,0.001551
1140,578.5,171.75,16.75,33.5,0.0086115
1140,360,216.25,19.75,39.5,0.057596
1140,343.25,133,24.75,49.5,0.0069497
1140,354.25,171.75,27.5,55,0.00060675
1140,253,136.75,44.5,89,0.0076397
1140,358.25,156.5,57.5,115,0.017507
1170,534.25,69.5,16.25,32.75,0.0053788
1170,481,191.5,18.5,37,0.0027948
1170,344.25,133,21.25,42.75,0.003341
1170,499,189.5,26,52.25,0.012753
1170,158,159,34.75,69.75,0.006015
1170,261.5,141.25,42.25,84.75,0.0018311
1170,461.5,-10.75,60.5,121,0.0066433
1200,90.5,313,18,36.25,0.087986
1200,481,191.5,18.5,37,0.0027987
1200,284.75,180.5,19.25,38.75,0.0014472
1200,499.75,191.25,25,50.25,0.019484
1200,574.75,147.5,30,60.25,0.0048864
1200,260,140,43.25,86.75,0.0043451
1200,461.75,-10.5,59.5,119.25,0.0013297
1230,285.25,179.75,20.25,40.75,0.0054687
1230,344.25,215.75,22,44,0.016718
1230,261.25,141,42.5,85.25,0.0050557
1230,461.5,-10.75,60.75,121.5,0.0021924
1260,279.75,232,21.25,42.75,0.0073486
1260,340.5,134,27.25,54.5,0.002532
1260,75.5,315.5,28.5,57.25,0.0033088
1260,248,132.5,49.5,99,0.0090377
1260,461,-10.75,61.5,123.25,0.0088816
1290,280.25,231,20.25,40.75,0.013421
1290,616.25,154.25,25.25,50.5,0.019191
1290,74.5,310.75,36.5,73.25,0.00073205
1290,480,154,39.25,78.75,0.0085881
1290,461.5,-10.75,60.75,121.5,0.0088988
1320,516,201.75,16.25,32.5,0.046908
1320,284.75,185.25,19.25,38.75,0.0022123
1320,278.75,229.5,23.5,47.25,0.00027987
1320,499,192.75,26,52,0.0017651
1320,74.5,310.75,36.5,73.25,0.0026643
1320,479,152,42.25,84.75,0.00051365
1320,461.25,-10.75,61.25,122.5,0.015216
1350,355.25,186,17.5,35.25,9.9615e-05
1350,281.75,177.5,22.75,45.75,0.0051843
1350,515.75,197.5,19.25,38.75,0.020851
1350,461.25,-10.75,60.75,121.75,0.0056778
1380,521.75,199.5,16.25,32.5,0.016112
1380,502.25,197.25,21.25,42.75,0.022285
1380,158,159,34.75,69.75,0.0040466
1380,261.5,141.25,42.25,84.75,0.003151
1380,461.5,-10.5,60.25,120.75,0.0038472
1410,282.75,181,19.5,39,0.0086266
1410,212.5,230.75,18.5,37,0.0012771
1410,520.5,195,19.25,38.75,0.019813
1410,461.5,-10.5,60.25,120.75,0.0083851
1410,158,159,34.75,69.75,0.00023334
1440,-3.75,208,16,32,0.02099
1440,89.5,313.5,19,38,0.038056
1440,502.25,197.25,21.25,42.75,0.014855
1440,75.75,307.75,34.5,69,0.0013341
1440,258.5,138.5,44.25,88.5,0.0055404
1470,282.5,184,17,34.25,0.046153
1470,531.25,196,18.75,37.5,0.15097
1470,501,194.5,23,46.25,0.026403
1470,158,159,34.75,69.75,0.0030859
1470,261,140.75,42.75,85.75,0.0024773
1470,58.5,243.25,59.5,119.25,0.00014885
1470,461.5,-10.5,60.25,120.75,0.002261
1500,469.25,3.75,16.75,33.5,0.0028408
1500,282.5,183.75,17.5,35.25,0.0026036
1500,534.25,196,18.5,37,0.0010844
1500,502.25,197.25,21.25,42.75,0.025192
1500,14,250.75,34.75,69.75,0.00040499
1500,261.5,141.25,42.25,84.75,0.0039532
1530,537.5,195,19.25,38.75,0.0023868
1530,501.25,195,22.75,45.5,0.01599
1530,74.5,306.25,36.5,73.25,0.001853
1530,259.5,139.5,43.25,86.75,0.0059831
1530,461.75,-10.5,59.5,119.25,0.0010368
1560,481,191.5,18.5,37,0.018923
1560,538.75,196,18.5,37,0.00080115
1560,499.75,191.25,25,50.25,0.028015
1560,249,128.75,48.5,97.25,0.008924
1560,461.75,-10.5,59.5,119.25,0.0010156
1590,499.75,191.25,25,50,0.0024414
1590,281,170,25.5,51,0.023951
1590,261.5,141.25,42.25,84.75,0.0027827
1620,89.75,311.75,18.5,37.25,0.0023678
1620,22.25,253.25,19.25,38.75,0.004533
1620,591.75,151.75,24.25,48.5,0.022736
1620,73.5,304.75,38.25,76.5,0.0060583
1620,461.75,-10.5,59.5,119.25,5.5643e-05
1620,489.75,-18,124,248.25,0.0022122
1650,170.5,165.75,19.25,38.5,0.012679
1650,500.25,192.75,24.25,48.5,0.0045178
1650,75,307.25,35.25,70.5,0.0063947
1650,14,250.75,34.75,69.75,0.0024218
1650,261.5,141.25,42.25,84.75,0.0054343
1680,499,189.75,26,52,0.015196
1680,574.75,148.25,29.75,59.5,0.01072
1680,72.5,309.25,31.5,63.25,0.0034928
1680,261.5,141.25,42.25,84.75,0.00027088
1680,461.75,-10.5,59.5,119.25,0.002743
1710,589,161.25,16.75,33.5,0.0023724
1710,22.5,256.25,18.5,37,0.0041171
1710,498.75,189.5,26.25,52.5,0.013006
1710,80.5,130.75,27.25,54.5,0.0059898
1710,249.25,128.5,46.75,93.5,0.00012128
1710,461.75,-10.5,59.5,119.25,0.0011641
1740,89.75,311.75,18.5,37.25,0.030977
1740,115.25,323.25,18.5,37,0.014249
1740,561.25,194.5,21.5,43,0.036675
1740,499.25,189.75,26,52,0.0091186
1740,261.5,141.25,42.25,84.75,0.00026615
1740,461.75,-10.5,59.5,119.25,0.0006182
1770,89.75,311.75,18.5,37,0.0052262
1770,499,189.5,26,52.25,0.013412
1770,74.5,306.25,36.5,73.25,0.0014765
1770,261.5,141.25,42.25,84.75,0.0015855
1800,516,120,16,32,0.0031362
1800,500.75,117.25,16.75,33.5,0.013188
1800,499,189.5,26,52,0.0087071
1800,261.5,141.25,42.5,85,0.0081442
1800,461.75,-10.5,59.5,119.25,0.0015362
1830,499,189.5,26,52,0.0078354
1830,249.25,129.25,47.25,94.75,0.0038468
1830,58.5,243.25,59.5,119.25,0.00096312
