30,36.5,194.25,15.25,30.25,0.56623
30,300,91,13.25,26.25,0.56101
30,301.75,353.5,13.75,27.5,0.56049
30,292.25,315.5,14.75,29.25,0.55148
30,600,377,12.25,24.25,0.54842
30,533.5,317.25,13.25,26.75,0.54714
30,188,359,13.25,26.25,0.54647
30,109,374.25,14,28,0.54456
30,299.25,378.75,16.5,32.75,0.5442
30,218.5,328.5,22,43.75,0.5441
30,226,163.25,12,23.75,0.54377
30,467.25,370.25,17.5,35,0.54339
30,69,321.25,15,30,0.54278
30,611.5,56.5,14.25,28.75,0.54198
30,477.25,338,13.25,26.25,0.54175
30,116.75,377.25,14.75,29.5,0.54014
30,491.25,342.75,29.5,59.25,0.53972
30,294.5,385.5,12.25,24.25,0.53968
30,203.75,329.25,16,32.25,0.53954
30,572,123.75,12.5,25,0.53864
30,429,317.75,16,32,0.53859
30,212.75,333.5,15.5,30.75,0.53708
30,59.5,187.75,12,24.5,0.53696
30,447.25,193.5,18.25,36.5,0.5369
30,502,367,13,26.25,0.53666
30,608.75,353,11.5,23,0.53643
30,625.25,129.75,16,32.25,0.53614
30,342.25,396.5,12.5,24.75,0.53592
30,436.25,313.25,16.5,33.25,0.53495
30,302,331.5,13.25,26.5,0.53462
30,390,337.75,14,28.25,0.53461
30,146,183.25,14.25,28.5,0.53452
30,212.5,321,15.25,30.25,0.53448
30,427.25,378.75,15.75,31.5,0.53442
30,50.75,374.5,17.25,34.5,0.53408
30,327.5,400.5,12.75,25.25,0.53391
30,49.5,113.25,53,106,0.53319
30,278,365.5,13.25,26.5,0.53317
30,524.25,315,15,30.5,0.53248
30,465.75,66.25,12.75,25.5,0.53185
30,148.25,357,14,27.75,0.53183
30,373.5,344.5,12.75,25.5,0.53173
30,108.75,305,13.25,26.75,0.53159
30,541,309,13.25,26.5,0.53142
30,204.25,320.5,15.75,31,0.53141
30,53.75,43.25,16.5,33.5,0.53118
30,620,75.25,15.75,31.75,0.5309
30,251.75,22,13.25,26.75,0.53081
30,40.25,59.25,12.5,25,0.53078
30,502,345,14.25,28.5,0.53056
30,344,179,14,27.75,0.53043
30,419.5,113,13.75,27.5,0.53018
60,200.5,296,13,26.25,0.57191
60,565.5,334,13,26,0.5631
60,308.25,386.25,15.5,30.75,0.55896
60,397,386,15.25,30.5,0.55433
60,595.25,350.25,17,33.75,0.55409
60,476.5,336.5,13.25,26.25,0.55376
60,426.25,300.75,12.75,25.25,0.55329
60,101.5,345.25,12,24.25,0.55311
60,132,67.25,14.75,29.25,0.55221
60,204.5,312,12.75,25.25,0.54938
60,220.25,347.5,15.75,31.5,0.54683
60,260.75,289,11.5,23,0.54615
60,288,304,12.25,24.25,0.54607
60,422,378,13,25.5,0.54506
60,588.5,379.75,14.25,28.25,0.544
60,452,385,12.75,25.5,0.54308
60,380.25,385.5,15.5,31,0.54241
60,259.25,65.25,17.75,35.5,0.54234
60,236.5,371.75,13.5,26.5,0.5423
60,332.5,233.5,12.25,24.5,0.54214
60,364.75,384,16.5,33.25,0.54206
60,75.25,353,16,32,0.54179
60,300.5,267.25,15.75,31.25,0.54126
60,485,348.5,13.5,27.25,0.54124
60,163.5,338.25,16.75,33.25,0.54097
60,113.5,245.25,47.75,95.25,0.54097
60,239.75,311.75,17.75,35.5,0.54033
60,57.75,421,22,44,0.5401
60,44.5,345.25,13.75,27.5,0.53971
60,372.25,319.75,16.5,33,0.53959
60,172.5,346,16,31.75,0.53884
60,389.25,368.25,12.5,24.75,0.53882
60,300.25,376.75,13,26.25,0.53857
60,389,291.5,23,46,0.53782
60,572,384,15.75,32,0.53779
60,460.25,346.75,14.75,29.75,0.53731
60,435.25,420.75,17.5,34.75,0.53721
60,315.75,366,17,34.25,0.53719
60,232.25,272,12.5,25.25,0.53705
60,356,383.25,17,33.5,0.53703
60,449.75,405,18,35.75,0.53697
60,181.25,325.5,13.75,27.5,0.53687
60,147.5,54,13.75,27.5,0.53641
60,347.75,338.75,17,34.25,0.53637
60,98.75,364.75,17.75,35.25,0.53624
60,403.5,384.25,16,32.5,0.53576
60,391,349.5,12.25,24.75,0.53545
60,137,123,41.5,83,0.53544
60,181.25,179,12.75,25.75,0.53488
60,607,344.5,12.75,25.5,0.53467
60,24.25,154,15,30.25,0.53439
60,44.75,375.75,12.25,25,0.53417
60,468.25,334.75,13.5,27.25,0.53411
60,236.25,347.5,14.5,28.75,0.53399
60,342.75,286,11.75,24,0.53359
60,224.5,314.75,18,35.75,0.53349
60,323.25,428.5,19,38,0.53338
60,21,269.75,14.5,28.75,0.53279
60,309,267.5,15,29.75,0.53275
60,124.5,306.25,13.75,27.75,0.53256
60,286.5,39.5,23.25,46.5,0.53231
60,219.5,382.75,17.5,35,0.5322
60,50.75,365.25,17.5,35,0.53217
60,597.75,374.75,13.25,26.5,0.53211
60,21.25,344.5,14,28,0.532
60,85,373.75,15,29.75,0.53171
60,477.25,349.5,14,28,0.53166
60,331.25,324.5,14.25,28,0.53156
60,133.25,306.25,14.5,28.75,0.53148
60,454.5,342,13.5,27.25,0.53132
60,218.5,285.25,17.75,35.5,0.53118
60,548.5,364.25,14.75,29.75,0.53103
60,316.5,56,12,24.5,0.53076
60,228,367.75,16,32.25,0.53038
60,319.5,231,13,25.75,0.53017
90,413.5,343.5,14.75,29.5,0.57797
90,317,396.25,14.5,29.25,0.56904
90,79.5,248.5,13.75,27.5,0.56741
90,86,249,13.25,26.25,0.56284
90,604.25,337.5,14.25,28.25,0.55563
90,475.25,411.25,14.5,29.25,0.55115
90,103.75,407.5,12.5,25,0.55107
90,396.75,326.25,13.25,26.5,0.55057
90,188.25,427,12.5,25,0.54844
90,595.25,309.5,16.25,32.25,0.54582
90,491.75,415.5,16.5,33.25,0.54565
90,598.25,342,13,26.25,0.54536
90,331,250.5,15.5,31.25,0.54493
