30,549.25,274.75,14.75,29.5,0.57229
30,626.25,87,14.25,28.5,0.54642
30,386.25,194.75,23.25,46.5,0.54169
30,229.75,196.5,13.75,27.25,0.54147
30,341.75,198.75,20.5,41.5,0.5408
30,545.5,166.25,19.25,38.25,0.54007
30,108.5,143.5,21.5,43.25,0.53885
30,303.5,182.25,22.25,44.5,0.53692
30,372.5,446,16.25,32.5,0.53683
30,114.75,49.75,129.75,259.5,0.53624
30,42.5,136.25,12.25,24.25,0.53512
30,309.75,1.5,15.25,30,0.53437
30,307,197.25,14.75,29.25,0.53373
30,131,324.25,18,35.5,0.53361
30,59,130,17,34,0.53294
30,93,328.5,14.25,28.75,0.53171
30,21.25,113.5,13.75,27.25,0.53118
60,92.75,124.25,14.5,29.5,0.55477
60,76.5,385.5,15,30.5,0.55408
60,92.75,348.25,14,28.25,0.55228
60,93.5,383.5,13.25,26.5,0.54826
60,28.75,22.75,13,26,0.54588
60,120,67.75,12.25,24.5,0.53965
60,92,304.75,15.25,30.5,0.53948
60,243.25,277,16.75,33.5,0.53947
60,94,360.25,12.75,25.25,0.53849
60,627.5,118.75,13.75,27.25,0.5367
60,243.25,330,15.5,30.75,0.53561
60,389.5,259.5,14,28,0.5356
60,236.25,346.25,15,30.5,0.53521
60,573.25,367,13,26.5,0.53483
60,458.75,161.25,17,33.75,0.53478
60,598.25,325.5,13.25,26.25,0.53388
60,359,188,13,25.75,0.53375
60,230,350.75,13,25.75,0.5328
60,185,298.5,33,65.5,0.53275
60,489,164.75,13.5,27,0.53251
60,118.25,412.75,12,24,0.53213
60,452.5,11.25,11.75,23.5,0.5321
60,261.25,274,14,27.75,0.53187
60,212.75,396.5,12,23.75,0.5318
60,108.25,327.25,13,25.75,0.53147
60,108.25,378.75,20.25,40.5,0.53124
60,76.5,338,14.5,29.25,0.53058
60,586.5,89,12.75,25.75,0.53038
60,132,337,15.5,30.75,0.53033
60,29.25,390.75,13.25,27,0.53031
60,84.25,32.25,12.75,25.5,0.53029
60,361.75,190.75,17.25,34.5,0.53023
60,421.5,234,14.75,29.75,0.53023
60,334.5,298.5,23.25,46.5,0.5301
90,84.75,178.25,11.75,23.25,0.55907
90,603.75,272.75,16.25,32.5,0.5545
90,394.75,188.75,26.75,53.5,0.55267
90,296.75,195.75,14.5,28.5,0.54901
90,180.75,366.25,14.25,28.75,0.54843
90,93.25,160,13.75,27.25,0.54424
90,229.5,183.75,13.75,27.75,0.5442
90,324.5,288.75,16.25,32.5,0.54384
90,387.25,328.25,12.25,24.75,0.54323
90,72.25,96.5,16.75,33.25,0.54169
90,189,182.75,15.5,30.75,0.5416
90,61,347.75,14.5,29.25,0.54023
90,203.75,14.5,17.25,34.5,0.53943
90,521.25,167.75,12.5,24.75,0.53923
90,308.25,303.25,13.75,27.25,0.53912
90,221,327.25,13,26.25,0.53856
90,237.25,236.75,14,27.75,0.53845
90,343.75,216.75,13.25,26.25,0.53843
90,439.5,166.5,38.25,76.5,0.53785
90,85.75,126,14,27.5,0.53781
90,484.75,293.75,13.75,27.5,0.53765
90,460.25,171,14.5,29,0.53757
90,348.75,204.25,19.25,38.25,0.53756
90,156.5,431.5,14,28.25,0.53724
90,525.25,168,12.75,25.5,0.53668
90,625.5,128.75,16,32,0.5365
90,379.5,193,13.5,26.75,0.53584
90,98.25,33,119.75,239.25,0.53572
90,229.5,239,13.5,27,0.53541
90,480.25,163.75,37.5,75,0.53425
90,256.5,195,12.25,24.5,0.53418
90,196.5,36.75,15.75,32,0.53413
90,162,55.75,20.5,40.75,0.53397
90,77.5,401,13.5,27,0.53385
90,259.75,431.5,16.5,33,0.53332
90,115.5,71.5,13,26.25,0.533
90,29.75,131.25,12.5,25,0.53299
90,299.25,125.25,16,32,0.53296
90,282.25,179,15.25,30.25,0.53257
90,441.5,31.25,16.75,33.75,0.53251
90,588,71.5,13,26,0.53107
90,468,296.5,13.75,27.25,0.53057
90,114.25,418.5,18.75,37.5,0.53049
90,570.75,63,11.5,23,0.53037
90,159,46.5,13.25,26.5,0.53034
120,319.5,205.5,21.25,42.75,0.56129
120,398,171.75,13,25.5,0.55087
120,51,349.75,17.25,34.75,0.54429
120,-2,17,16,31.75,0.54175
120,170.25,195,14,27.5,0.54158
120,624.5,124.25,17.25,34.25,0.5403
120,173,331,14.75,29,0.53934
120,339,440.5,11.75,23.5,0.53818
120,35,348.75,18,36,0.53762
120,37.25,405.25,14,27.75,0.53653
120,37.25,380.25,14,28,0.53641
120,188.25,333.5,14.5,29,0.53634
120,36.75,368.25,12.75,25.5,0.53613
120,28.25,355.5,14.5,28.75,0.53525
120,364.25,183,33.25,66,0.53427
120,628.75,29,11.5,23,0.53375
120,493.75,165.5,13.75,27.75,0.5326
120,30,137.5,12,24,0.53248
120,189.75,418.5,18.5,37.25,0.53234
120,374.25,407.5,15.25,30.75,0.53174
120,90.75,406.25,13.5,26.5,0.53158
120,174.75,25,11.5,23.25,0.53079
120,540.5,62,18,35.75,0.5302
150,60.5,207.75,16.75,33.5,0.56155
150,620.5,78.25,12.25,24.25,0.54211
150,63.75,389,15.75,31.5,0.54143
150,602.75,60.75,17.5,34.75,0.53955
150,354,56.75,18,36,0.53732
150,228.25,444.25,17,34,0.53484
150,573.75,42.75,28,56.25,0.53445
150,361.5,47,23,46.25,0.53419
150,411.75,62.75,14.5,29,0.53384
150,142.25,50.5,13.5,27.25,0.53293
150,170.75,175.5,15,29.5,0.53228
150,30.5,405.25,14,27.75,0.532
150,505.25,59.25,12.75,25.25,0.53157
150,463.75,127.5,12.75,25.25,0.53136
150,293.75,48,12.75,25.5,0.53127
150,561.25,4.25,48,96.25,0.53104
150,610,61.75,18.75,37.25,0.53001
180,242,197.25,13.25,27,0.55289
180,277.25,203,14.25,28.5,0.54619
180,611.75,310,14.5,29.25,0.53867
180,376.25,246.75,30.5,60.75,0.53473
180,589.75,437.25,13.25,26.5,0.53389
180,228,199.5,12.5,24.75,0.53368
180,607.25,408,12.25,24.5,0.53203
180,144.5,382.75,13,26.25,0.53123
180,49.75,10,48,96.25,0.53109
180,95,11.5,65,130.25,0.53021
210,220.75,352.75,13.5,27.5,0.55477
210,68.5,370.25,15.25,30.75,0.5475
210,482,328.25,12,23.75,0.54735
210,278.25,186.25,21,41.75,0.54412
210,75.5,14.25,18,36,0.54405
210,252.25,342.5,13.25,26.5,0.54331
210,219.5,414.75,18,35.75,0.5426
210,214,367.75,13,25.75,0.54205
210,140.5,360.5,13,26,0.54042
210,256.5,250.5,14.5,29.25,0.54005
210,427.75,403.75,14,28.25,0.53925
210,422.75,34.75,11.5,23.25,0.53776
210,237,348.75,14,28.5,0.53676
210,414.25,141.25,14,27.5,0.53627
210,344,57.75,65.75,131.25,0.53597
210,332.25,341,12,24,0.53538
210,122,74,16.25,32.5,0.53418
210,125,365.25,14.5,29.5,0.5321
210,220.5,125,12,24.25,0.53163
210,557,186.75,17,34.25,0.53157
210,230.75,342,13.5,27.25,0.53101
210,228.5,411.25,16,31.75,0.53082
210,348.75,338.5,12.75,25.5,0.53042
240,132.25,373.75,14.25,28.5,0.57713
240,123.75,322.25,16,31.75,0.57112
240,131.75,346.25,15.5,31,0.56971
240,181.25,334.75,13.5,27,0.56577
240,116,379,16.25,32.25,0.56531
240,69.75,349.75,13.5,27.5,0.56483
240,92.75,347,13.75,27.5,0.56359
240,293.5,267.5,14,28.25,0.56078
240,172.5,392.5,16,31.75,0.55971
240,44,367.5,15,30,0.55615
240,28.5,354.25,15.5,30.5,0.55431
240,21.25,326.5,14,28.25,0.55367
240,116.5,363.25,15.25,30.5,0.55323
240,123.75,362.25,16,32.5,0.5531
240,205,368.25,15,29.75,0.55307
240,29,380.75,14,28,0.55086
240,84.5,348,13.75,27.5,0.54993
240,382.5,223,13,26.25,0.54882
240,107.75,333.25,16,32,0.54848
240,237.5,189.25,12.75,25.5,0.54847
240,317.25,265,13.75,27.75,0.54784
240,275.5,367.75,18,36.25,0.54747
240,324.25,341,13.5,27,0.54742
240,381.25,347.5,13.25,26.25,0.54739
240,156.25,354.5,15,30,0.54685
240,253.75,244.75,13,26.25,0.54664
240,141.5,366.25,13.75,27.75,0.54569
240,308.5,360.75,16,32.25,0.54505
240,21.25,332.75,14.75,29.5,0.54424
240,148.5,361.75,15.25,30.75,0.54268
240,220.75,348.75,13.75,27.5,0.54229
240,76.75,348.5,14.75,29.5,0.54218
240,188.75,387,15.25,30.25,0.54179
240,379.75,367,14.25,28.75,0.54128
240,100.75,347.75,14.5,28.75,0.54079
240,236.75,367.25,13.25,26.25,0.53884
240,99.75,383.75,16,32,0.5388
240,380.25,242.25,16.5,32.75,0.53872
240,438.25,327.25,13.75,27.25,0.53831
240,172.5,344.5,16,32.25,0.53785
240,412,432,16,32.5,0.53776
240,77.75,143,12.75,25.5,0.53773
240,358,234.25,12.75,25.5,0.53752
240,100.5,313.5,14.5,29,0.53696
240,316.75,377.5,16,32,0.53692
240,397,345.5,14,28,0.53683
240,292,413,14.75,29.25,0.5367
240,470,369.75,14.75,29.5,0.5364
240,350.75,374.75,13.25,26.5,0.53616
240,-2,173.5,16.25,32.25,0.53603
240,196.5,366,15.5,31,0.53582
240,29,332,14,28,0.53569
240,36.5,369.75,15.25,30.5,0.53554
240,453.5,363.75,14.25,28.5,0.53554
240,188,328.75,12.75,25.5,0.53541
240,264.5,408.5,12.5,25,0.53484
240,212.25,369,16,31.75,0.53469
240,373.75,224,13,26.25,0.53454
240,204.75,351.75,14.25,28.5,0.53405
240,325,363.5,15,29.75,0.53386
240,72.25,332.75,12,24,0.53367
240,76.25,340.75,15,29.75,0.5336
