30,626.75,35.25,16.75,33.5,0.0076301
30,600,33.75,17.5,35.25,0.003345
30,616.25,75.5,26,52,0.00074994
30,616.25,202.5,26,52,0.0037862
30,182.5,140,30,60.25,0.015834
30,144.25,226.75,36.75,73.75,0.043435
30,39.75,248,54.5,109,0.0064266
30,410.75,296.25,59.25,118.5,0.010843
60,72,-4,16,32,0.011443
60,114.75,51.75,19.25,38.5,0.010501
60,495.25,126.75,24.75,49.5,0.0039551
60,616.25,174,30,60.25,0.0021448
60,124.75,226.5,37.75,75.75,0.083223
60,2.25,240.5,65.25,130.5,0.0081363
90,540,98,16,32,0.040637
90,605.75,113,16.75,33.5,0.0095306
90,114.25,227.75,40,80,0.092308
90,-17,244.25,69,138.25,0.033224
90,228.75,111.75,65.75,131.5,0.00095718
90,410.5,308,72.5,145,0.0023889
90,-22.25,322,88.25,176.5,0.0012016
120,564,-4,16,32,0.029572
120,135,-3,17.25,34.5,0.038871
120,577.25,84.75,21.25,42.75,0.0079498
120,517,57.25,22.5,45,0.0059997
120,109.75,228,41,82.25,0.11089
120,-19.5,245.5,67.75,135.75,0.028806
120,542.75,70,44.5,89,0.00010557
120,150.5,192.5,54,108.25,0.0026343
120,224.25,109.75,69,138.25,0.00058423
150,242,238,16,32,0.0027755
150,598,28,16,32,0.014527
150,109.25,228.5,40.25,80.75,0.14124
150,518.25,63.75,19.25,38.75,0.0091714
150,576.25,85.25,22.5,45,0.012907
150,287.5,34.5,23.5,47.25,0.0036061
150,-12.5,253.25,53,106,0.038348
150,500.25,51,42.25,84.75,0.0016109
150,149,194,52.25,104.5,0.0051326
150,410.5,317,72.5,145,0.0017943
180,614.25,153.75,28.5,57.25,0.0011781
180,110,232.25,38,76,0.21493
180,158,224.5,34.75,69.75,0.0016379
180,404.5,-5.5,36.5,73.25,0.0012534
180,500.25,51,42.25,84.75,0.0044102
180,-13,253.25,52.75,105.5,0.021664
180,407.75,316,75,150.25,0.0087381
210,622.75,180.5,19.25,38.75,0.00024284
210,537.75,29,20.5,41.25,0.010738
210,577.25,87.25,21.25,42.75,0.0012977
210,573.75,163.5,26,52,0.00020001
210,109,231.75,39.75,79.75,0.14424
210,-11.5,257.5,48,96.25,0.039132
210,102.25,114.75,42.25,84.75,0.0042671
240,110,233,37.75,75.75,0.22103
240,566.5,-3.5,24.75,49.5,0.00029274
240,617.5,178.5,27.25,54.5,0.0017297
240,-10,257,47.75,95.75,0.017821
270,536.75,29,22.5,45,0.012573
270,110,233.25,38,76,0.21012
270,-6.75,271.25,30.75,61.5,0.053029
270,194,10.25,28.5,57.25,0.010978
270,168,124.5,38.5,77,0.0026906
300,51.25,123.5,16.75,33.5,0.00016299
300,446.25,436.75,18.5,37,0.0091484
300,536.75,29,22.5,45,0.0094785
300,-10.25,260.25,44.75,89.75,0.059965
300,109.5,235,38,76.25,0.20355
300,148.5,194.5,51.5,103,0.0018787
330,490,58,16,32,0.0085996
330,-7,271.25,31.25,62.5,0.047299
330,460.75,181,22.5,45,0.0025225
330,576.25,88,22.5,45,0.0031632
330,110.5,236.5,36.75,73.75,0.2253
330,186.25,69,26,52,0.010523
330,500.25,56.5,42.25,84.75,0.0053332
330,111.75,-8.25,50.75,101.75,0.011389
330,403.25,314,80,160.25,0.011905
330,-22.25,322,88.25,176.5,0.00066783
360,450.25,136,16.75,33.5,0.00071144
360,112.75,45,17.5,35.25,0.0063488
360,518.25,66,19.5,39,0.043474
360,285.25,29.25,20.25,40.75,0.0042747
360,-10.75,259,47,94,0.030229
360,191.5,8.25,31.5,63.25,0.0031086
360,109.5,232,39.25,78.75,0.20423
360,166.25,127.5,36.5,73.25,0.0014361
360,148.5,194.5,51.5,103,0.0027527
360,404.75,315.75,76.75,153.5,0.005954
390,163.25,229,24.75,49.5,0.0010983
390,259.5,-3.5,24.75,49.5,0.0026519
390,566.25,-9.5,27.25,54.5,0.0011841
390,-12.25,258.75,50,100,0.034535
390,109.5,233.25,38.75,77.5,0.21088
390,404.75,315.75,76.5,153,0.0074624
420,64,-2,16,32,0.0036448
420,116.25,257.25,17,34.25,0.036632
420,198,8.5,16.5,33.25,0.019273
420,488,56.25,16.75,33.5,0.0021516
420,518.25,66,19.25,38.75,0.0063067
420,536.75,29,22.5,45,0.00063438
420,119.25,-4,23.5,47.25,0.00040213
420,574.25,87.25,23.75,47.75,0.0028139
420,-10.75,258.75,47.25,94.5,0.029779
420,109.5,231.5,39.25,78.5,0.18253
420,127.5,128.5,34.75,69.75,0.00033612
420,145.25,186.25,56.75,113.75,0.0001193
420,405.5,316,76,152.25,0.0074194
450,131.75,-2,19.75,39.5,0.004972
450,518.25,66,19.25,38.75,0.0056706
450,109.5,233.75,38.5,77.25,0.14247
450,574,85.25,25.75,51.75,0.0079871
450,358.75,142.25,24.75,49.5,0.0012035
450,132.75,-4.5,28.75,57.75,0.003234
450,-9.75,258.25,46.5,93,0.046325
450,91.25,25.5,44.5,89,0.0040885
450,148.5,194.5,51.5,103,0.0010322
